"Sexo","Edades","Largos","Pesos","HCraneo"
2,35.5,99.53,16.43,48.23
2,35.5,99.67,12.96,51.15
2,35.5,94.63,11.54,49.02
2,35.5,103.43,14.79,48.28
2,35.5,91.99,16.19,45.45
2,35.5,96.33,16.46,49.95
2,35.5,94.65,15.85,51.3
2,35.5,98.66,12.97,48.27
2,35.5,92.86,16.37,47.39
2,35.5,97.56,15.5,46.93
2,35.5,89.8,16.13,48.25
2,35.5,93.58,15.99,47.8
2,35.5,87.13,14.38,47.55
2,35.5,94.13,10.81,47.83
2,35.5,100.56,13.67,46.11
2,35.5,95.28,11.05,47.51
2,35.5,91.8,13.51,50.1
2,35.5,96.26,14.33,51.4
2,35.5,88.63,15.49,49.49
2,35.5,92.02,12.02,46.88
2,35.5,93.67,12.43,46.99
2,35.5,93.11,14.26,48.77
2,35.5,95.22,14.06,47.31
2,35.5,102.6,14.07,46.24
2,35.5,94.05,15.07,46.42
2,35.5,98.24,14.69,48.04
2,35.5,100.19,14.08,49.42
2,35.5,89.13,12.76,49.47
2,35.5,95.7,16.46,48.5
2,35.5,93.2,14.98,51.04
2,35.5,99.83,13.69,49.72
2,35.5,90.37,9.78,50.88
2,35.5,95.7,15.67,47.95
2,35.5,89.76,17.32,47.87
2,35.5,95.04,13.76,47.65
2,35.5,90.91,15.93,49.87
2,35.5,95.6,11.51,47.3
2,35.5,89.63,12.53,48.85
2,35.5,89.96,11.06,49.69
2,35.5,91.59,15.17,47.4
2,35.5,95.34,14.57,50.06
2,35.5,90.38,12.08,49.84
2,35.5,89.51,15.53,50.74
2,35.5,103.46,10.7,50.34
2,35.5,92.99,13.72,49.13
2,35.5,91.14,14.86,46.85
2,35.5,98.82,10.95,49.01
2,35.5,95.32,11.56,48.21
2,35.5,97.71,12.47,50.32
2,35.5,93.07,10.12,47.29
2,35.5,97.38,12.8,50.77
2,35.5,91.14,10.46,47.51
2,35.5,94.69,11.83,46.22
2,35.5,95.8,13.25,48.49
2,35.5,98.73,14.28,49.84
2,35.5,94.9,16.87,46.01
2,35.5,96.72,12.51,51.66
2,35.5,96.97,14.73,47.91
2,35.5,90.81,12.63,48.41
2,35.5,88.04,14.72,50.72
2,35.5,100.11,12.6,46.69
2,35.5,92.29,15.48,48.15
2,35.5,96.33,15.36,46.13
2,35.5,98.4,17.56,48.21
2,35.5,94.63,12.02,43.72
2,35.5,92.88,12.93,48.6
2,35.5,95.46,11.58,47.12
2,35.5,91.73,13.93,48.13
2,35.5,92.81,13.43,48.65
2,35.5,93.73,13.82,49.98
2,35.5,97.73,13.51,47.25
2,35.5,95.62,16.89,46.8
2,35.5,93.63,12.05,50.98
2,35.5,95.43,11.77,46.33
2,35.5,100.24,14.89,46.44
2,35.5,90.3,10.08,51.58
2,35.5,99.98,10.7,46.08
2,35.5,97.6,13.68,51.39
2,35.5,96.64,17.35,48.06
2,35.5,97.26,12.33,48.62
2,35.5,99.27,17.01,50.74
2,35.5,93.31,12.18,48.1
2,35.5,93.36,12.54,50.87
2,35.5,96.12,13.04,51.19
2,35.5,93.32,16.26,48.38
2,35.5,94.44,12.74,51.99
2,35.5,95.33,13.08,47.24
2,35.5,92.12,10.91,51.08
2,35.5,93.73,17,48.85
2,35.5,99.73,15.04,49.49
2,35.5,101.08,14.54,49.01
2,35.5,91.88,11.71,49.28
2,35.5,95.9,12.63,52.23
2,35.5,98.71,13.9,48.43
2,35.5,95.22,13.91,49.25
2,35.5,99.92,14.43,48.76
2,35.5,97.2,13.71,47.29
2,35.5,93.16,16.94,49.49
2,35.5,89.13,13.85,49.22
2,35.5,84.59,12.95,49.83
2,35.5,100.85,10.4,48.64
2,35.5,90.31,13.86,49.15
2,35.5,98.98,16.66,46.28
2,35.5,97.57,12.04,44.78
2,35.5,96.99,12.21,48.78
2,35.5,99.67,10.38,48.75
2,35.5,98.39,12.26,50.22
2,35.5,93.37,15.28,50.75
2,35.5,102.78,13.89,48.44
2,35.5,99.34,10.93,50.02
2,35.5,98.91,7.18,47.88
2,35.5,94.42,13,48.89
2,35.5,93.08,16.42,46.55
2,35.5,90.14,16.34,47.04
2,35.5,95.27,13.19,48.31
2,35.5,93.48,15.99,47.84
2,35.5,95.12,12.11,46.51
2,35.5,101.96,9.7,48.57
2,35.5,95.32,13.53,48.23
2,35.5,95.91,13.87,50.07
2,35.5,93.02,12.65,48.54
2,35.5,100.77,17.72,47.22
2,35.5,95.79,14.1,49.91
2,35.5,96.65,13.34,51.1
2,35.5,90.72,12.88,46.93
2,35.5,92.89,9.48,51.57
2,35.5,96.02,13.03,46.04
2,35.5,98.79,13.66,50.56
2,35.5,89.49,15.6,47.73
2,35.5,95.53,15.13,48.42
2,35.5,95.2,13.58,49.97
2,35.5,103.39,14.85,49.27
2,35.5,90.98,15.96,48.29
2,35.5,93.1,13.65,47.84
2,35.5,97.03,14.53,48.22
2,35.5,96.35,14.78,49.02
2,35.5,98.12,13.37,50.69
2,35.5,87.09,14.99,48.8
2,35.5,92.72,15.77,47.04
2,35.5,97.42,16.51,50.65
2,35.5,91.01,17.68,47.59
2,35.5,98.18,15.12,48.23
2,35.5,101.03,14.99,50.36
2,35.5,98.92,14.22,48.94
2,35.5,95.66,15.75,50.64
2,35.5,90.8,14.02,48.98
2,35.5,93.08,14.69,50.24
2,35.5,92.04,16.35,51.47
2,35.5,98.35,12.44,47.12
2,35.5,95.9,14.61,48.73
2,35.5,97.3,10.98,50.33
2,35.5,97.15,12.7,47.07
2,35.5,97.49,13.15,46.43
2,35.5,91.47,14.27,48.36
2,35.5,98.34,14.36,50.58
2,35.5,95.1,14.32,47.2
2,35.5,97.94,14.41,48.57
2,35.5,96.01,13.23,46.16
2,35.5,95.66,16.76,44.49
2,35.5,86.46,16.87,48.93
2,35.5,98.17,14.62,50.11
2,35.5,95.56,18.02,48.39
2,35.5,96.31,14.1,48.96
2,35.5,94.69,15.13,50.42
2,35.5,97.7,13.67,49.14
2,35.5,94.51,13.1,49.58
2,35.5,87.51,14.46,49.48
2,35.5,102.93,14.62,49.69
2,35.5,95.25,13.23,47.37
2,35.5,93.4,16.11,48.61
2,35.5,84.1,16.55,47.92
2,35.5,94.5,16.31,47.99
2,35.5,94.45,13.79,46.16
2,35.5,94.57,15.34,46.38
2,35.5,93.53,11.89,49.29
2,35.5,91.04,14,48.29
2,35.5,96.46,13.74,50.52
2,35.5,90.38,11.22,49.76
2,35.5,98.54,13.86,48.26
2,35.5,94.26,12.89,44.13
2,35.5,99.79,13.3,50.13
2,35.5,96.91,11.74,47.05
2,35.5,96.38,17.49,48.06
2,35.5,98.59,13.78,47.09
2,35.5,91.73,13.51,50.03
2,35.5,98.97,16.36,46.39
2,35.5,95.19,15.3,48.85
2,35.5,94.44,15.03,48.49
2,35.5,93.9,14.44,50.19
2,35.5,94.22,15.22,49.83
2,35.5,93.35,14.06,47.99
2,35.5,88.89,14.38,50.49
2,35.5,96.13,11.91,48.77
2,35.5,95.8,15.71,48.54
2,35.5,86.62,15.23,50.92
2,35.5,96.02,15.01,49.54
2,35.5,96.17,11.65,47.56
2,35.5,92.24,15.88,50.19
2,35.5,87.73,12.82,50.32
2,35.5,91.28,16.64,49.62
2,35.5,95.19,15.58,46.3
2,35.5,85.9,15.18,49.55
2,35.5,97.38,12.45,53.05
2,35.5,95.72,15.26,46.67
2,35.5,98.01,15.83,48.47
2,35.5,89.81,14.33,48.96
2,35.5,90.02,16.89,50.64
2,35.5,90.28,14.39,50.66
2,35.5,100.44,13.9,46.42
2,35.5,96.24,14.1,45.11
2,35.5,91.64,12.19,49.71
2,35.5,93.3,14.83,46.05
2,35.5,98.48,11.73,50.51
2,35.5,94.47,11.34,48.94
2,35.5,89.51,14.85,48.12
2,35.5,97.71,13.92,50.48
2,35.5,95.55,12.39,47.79
2,35.5,93.68,12.58,49.33
2,35.5,94.71,12.33,50.42
2,35.5,94.34,15.76,47.01
2,35.5,94.77,15,47.87
2,35.5,96.06,14.1,48
2,35.5,96.56,13.13,48.15
2,35.5,97.1,13.02,47.8
2,35.5,96.45,15.53,47.7
2,35.5,98.85,13.12,49.53
2,35.5,93.01,12.36,47.21
2,35.5,93.51,14.63,47.98
2,35.5,95.74,12.78,50.24
2,35.5,92.47,13.52,45.01
2,35.5,96.31,14.32,47.44
2,35.5,99.73,10.9,49.47
2,35.5,87.94,12.69,47.35
2,35.5,100.53,12.62,47.51
2,35.5,97.2,14.37,49.39
2,35.5,90.06,17.84,52.39
2,35.5,91.6,9.96,47.48
2,35.5,95.46,13.63,51.14
2,35.5,94.13,15.03,47.82
2,35.5,84.82,11.23,51.07
2,35.5,86.46,13.44,47.8
2,35.5,95.2,11.78,48.86
2,35.5,88.94,13.8,48.97
2,35.5,89.73,17.02,50.9
2,35.5,93.23,13.38,47.58
2,35.5,92.36,12.13,49.54
2,35.5,101.62,12.01,47.19
2,35.5,100.75,14.19,49.39
2,35.5,97.08,16.77,50.45
2,35.5,85.25,13.15,46.89
2,35.5,98.06,14.17,51.02
2,35.5,92.64,13.49,49.75
2,35.5,90.68,14.3,50.43
2,35.5,85.56,11.27,49.64
2,35.5,92.87,13.49,49.91
2,35.5,90.83,11.49,48.79
2,35.5,95.25,12.19,48.87
2,35.5,90.76,13.85,49.08
2,35.5,95.79,15.03,47.86
2,35.5,92.81,10.62,48.85
2,35.5,95.37,15.37,48.68
2,35.5,89.6,15.09,47.91
2,35.5,92.97,14.08,46.6
2,35.5,98.81,14.37,46.53
2,35.5,99.85,14.13,46.6
2,35.5,89.9,16.74,50.14
2,35.5,100.19,11.95,47.36
2,35.5,98.64,11.09,50.6
2,35.5,94.28,11.6,49.8
2,35.5,90.31,16.16,44.84
2,35.5,100.66,14.79,50.98
2,35.5,98.06,11.96,49.86
2,35.5,98.1,15.73,49.27
2,35.5,96.01,12.84,48.92
2,35.5,92.75,15.24,48.16
2,35.5,98.66,16.61,49.05
2,35.5,92.25,11.6,49.53
2,35.5,87.37,15.39,47.39
2,35.5,96.44,16.51,47.96
2,35.5,93.46,14.91,49.26
2,35.5,93.14,16.83,48.21
2,35.5,90.57,15.87,49.9
2,35.5,91.57,14.79,49.77
2,35.5,86.92,11.99,46.92
2,35.5,93.78,11.16,49.84
2,35.5,100.81,11.89,49.56
2,35.5,86.98,14.47,47.31
2,35.5,93.22,15.58,51.69
2,35.5,96.75,13.48,45.75
2,35.5,92.69,14.98,46.54
2,35.5,91.9,15.23,47.29
2,35.5,82.74,15.12,46.37
2,35.5,95.47,14.58,49.65
2,35.5,95.1,16.35,47.94
2,35.5,90.36,15.05,49.02
2,35.5,94.19,12.23,46.47
2,35.5,92.94,15.28,49.61
2,35.5,96.28,16.12,51.1
2,35.5,93.33,13.1,49.2
2,35.5,98.96,13.94,48.9
2,35.5,95.12,15.91,51.51
2,35.5,93.3,16.29,48.29
2,35.5,92.08,14.36,48.94
2,35.5,92.06,13.95,49.14
2,35.5,97.81,13.43,46.5
2,35.5,92.28,16.47,50.19
2,35.5,91.74,14.1,47.93
2,35.5,90.2,15.46,48.37
2,35.5,101.18,12.26,47.07
2,35.5,101.37,14.99,48.71
2,35.5,97.34,16.17,48.31
2,35.5,93.74,11.71,48.14
2,35.5,96.86,13.68,47.65
2,35.5,88.91,13.87,46.39
2,35.5,102.1,17.19,46.33
2,35.5,93.04,13.3,50.41
2,35.5,90.23,13.42,48.48
2,35.5,87.14,12.09,47.13
2,35.5,97.01,14.75,48.85
2,35.5,100.87,10.79,49.33
2,35.5,97.01,15.94,49.23
2,35.5,99.1,13.38,48.07
2,35.5,94.14,14.28,49.73
2,35.5,88.73,11.3,48.77
2,35.5,96.35,15.2,46.31
2,35.5,95.8,13.53,50.7
2,35.5,91.01,11.51,52.1
2,35.5,93.55,15.1,48.01
2,35.5,97.36,12.55,46.28
2,35.5,99.34,14.18,50.12
2,35.5,94.92,10.51,47.05
2,35.5,91.4,12.86,49.02
2,35.5,90.76,17.17,51.06
2,35.5,93.59,12.23,47.22
2,35.5,94.25,13.22,45.46
2,35.5,95.07,12.1,50.67
2,35.5,95.21,14.08,48.85
2,35.5,103.58,13.8,47.33
2,35.5,101.06,9.39,49.38
2,35.5,94.29,13.52,47.24
2,35.5,94.82,11.86,51.79
2,35.5,98.8,14.98,48.04
2,35.5,88.04,13.63,47.87
2,35.5,92.08,13.46,48.14
2,35.5,92.16,16.96,46.62
2,35.5,101.52,17.22,50.29
2,35.5,93.63,15.2,50.29
2,35.5,99.85,10.18,48.93
2,35.5,92.07,15.02,47.59
2,35.5,94.65,13.46,50.4
2,35.5,96.35,13.27,48.57
2,35.5,97.33,14.21,48.73
2,35.5,90.41,15.76,50.32
2,35.5,97.32,13.74,47.47
2,35.5,94.58,11.65,49.92
2,35.5,98.99,14.15,49.28
2,35.5,99.52,10.71,48.94
2,35.5,92.35,15.63,48.22
2,35.5,92.19,12.32,51.55
2,35.5,95.55,15.35,50.3
2,35.5,86.79,15.12,51.48
2,35.5,96.15,13.02,47.71
2,35.5,98.3,14.26,46.47
2,35.5,98.3,14.65,49.17
2,35.5,94.48,14.89,48.35
2,35.5,93.78,14.76,48.85
2,35.5,90.58,9.07,51.31
2,35.5,97.03,15.86,50.75
2,35.5,91.16,12.24,48.73
2,35.5,99.21,15.97,48.77
2,35.5,92.1,14.62,48.99
2,35.5,89.74,16.11,50.56
2,35.5,94.99,13.43,47.76
2,35.5,93.34,13.89,48.67
2,35.5,90.39,12.03,50
2,35.5,95.9,15.96,49.99
2,35.5,96.15,13.42,49.84
2,35.5,97.1,12.56,48.46
2,35.5,87.57,11.19,49.09
2,35.5,95.2,16.64,48.77
2,35.5,99.06,13.03,50.33
2,35.5,92.8,12.37,48.12
2,35.5,101.61,11.81,48.15
2,35.5,93.37,13.91,47.31
2,35.5,93.09,11.83,46.77
2,35.5,86.33,16.05,49.35
2,35.5,94.38,12.42,52.96
2,35.5,95.87,16.88,48.41
2,35.5,97.17,15.06,46.9
2,35.5,92.97,14.67,49.34
2,35.5,93.97,12.51,46.66
2,35.5,87.09,12.25,45.98
2,35.5,96.87,13.82,50.8
2,35.5,99.36,11.82,52.64
2,35.5,94.94,11.66,48.63
2,35.5,93.63,13.22,48.55
2,35.5,88.92,12.92,49
2,35.5,80.73,14.94,47.79
2,35.5,94.58,17.53,47.78
2,35.5,100.69,12.23,51.63
2,35.5,97.37,13.41,49.9
2,35.5,92.82,15.83,46.81
2,35.5,90.18,13.26,45.84
2,35.5,95.11,14.88,48.41
2,35.5,101.38,11.27,49.54
2,35.5,95.74,12.73,51.46
2,35.5,94.55,13.06,47.9
2,35.5,98.62,10.42,48.13
2,35.5,93.47,15.38,47.68
2,35.5,93.44,14.63,51.1
2,35.5,94.14,14.9,50.49
2,35.5,96.66,11.72,46.21
2,35.5,95.08,14.11,47.59
2,35.5,93.07,15.81,50.44
2,35.5,99.24,14.24,48.49
2,35.5,91.46,15.72,46.85
2,35.5,93.01,14.11,46.89
2,35.5,96.2,14.49,48.2
2,35.5,97.51,13.73,52.64
2,35.5,91.59,13.54,46.27
2,35.5,94.55,13.02,49.95
2,35.5,92.19,13.27,48.79
2,35.5,90.19,13.45,49.84
2,35.5,96.47,11.58,47.75
2,35.5,86.09,12.72,45.61
2,35.5,91.26,14.09,46.93
2,35.5,93.27,12.73,51.08
2,35.5,99.05,15.63,51.24
2,35.5,96.16,13.88,51.2
2,35.5,102.26,15,51.29
2,35.5,103.75,17.19,47.04
2,35.5,95.32,11.43,49.14
2,35.5,90.84,19.82,50.26
2,35.5,99.94,10.28,47.46
2,35.5,92.66,15.49,47.35
2,35.5,85.18,13.48,50.24
2,35.5,94.06,13.23,46.93
2,35.5,95.87,16.55,45.86
2,35.5,97.03,12.41,46.39
2,35.5,94.16,14.41,48.81
2,35.5,97.46,14.48,46.99
2,35.5,93.06,15.51,47.81
2,35.5,98.39,14.62,48.74
2,35.5,93.32,11.66,49.36
2,35.5,96.32,9.64,49.34
2,35.5,94.98,14.43,48.16
2,35.5,89.57,11.4,49.84
2,35.5,94.83,13.42,46.6
2,35.5,90.65,13.16,47.32
2,35.5,97.93,15.42,51.31
2,35.5,107.06,15.17,48.78
2,35.5,90.29,16.4,49.64
2,35.5,91.46,15.35,47.23
2,35.5,98.25,12.58,48.98
2,35.5,98.1,13.6,46.59
2,35.5,90.33,13.81,46.83
2,35.5,92.02,12.54,49.74
2,35.5,83.12,15.72,47.07
2,35.5,90.25,13.4,49.66
2,35.5,93.28,15.55,47.13
2,35.5,104.74,15.51,47.18
2,35.5,91.59,14.19,47.94
2,35.5,96.23,12.58,49.07
2,35.5,100.35,11.41,50.67
2,35.5,95,15.63,47.01
2,35.5,93.58,15.47,49.97
2,35.5,93.44,13.22,45.1
2,35.5,97.8,13.96,50.26
2,35.5,91.88,9.65,44.56
2,35.5,96.82,14.78,49.91
2,35.5,88.33,14.16,47.38
2,35.5,94.08,12.47,52.11
2,35.5,94.32,15.05,49.96
2,35.5,94.27,12.63,47.4
2,35.5,98.11,13.78,47.17
2,35.5,87.56,12.37,49.21
2,35.5,96.81,15.48,48.11
2,35.5,99.31,11.91,48.73
2,35.5,93.35,12.72,47.05
2,35.5,92.4,12.6,47.57
2,35.5,93.16,14.99,48.82
2,35.5,98.42,16.01,46.44
2,35.5,92.57,16.8,47.22
2,35.5,97.73,13.37,48.55
2,35.5,89.55,13.51,46.14
2,35.5,97.01,10.48,46.87
2,35.5,92.17,17.48,49.47
2,35.5,94.39,13.2,48.83
2,35.5,86.81,15.52,47.12
2,35.5,85.35,13.22,46.84
2,35.5,88.93,14.18,49.11
2,35.5,100.8,12.93,48.72
2,35.5,95.99,14.48,48.5
2,35.5,91.48,15.82,48.67
2,35.5,96.75,14.26,48.37
2,35.5,97.56,12.12,48.98
2,35.5,89.97,16.26,49.09
2,35.5,90.1,12.05,49.62
2,35.5,95.15,14.93,51.35
2,35.5,90.28,15.42,47.41
2,35.5,95.43,11.56,48.56
2,35.5,86.9,13.04,47.98
2,35.5,99.17,15.4,46.92
2,35.5,98.57,14.11,46.18
2,35.5,92.47,14.74,47.55
2,35.5,90.54,11.23,47.19
2,35.5,94,13.03,46.55
2,35.5,88.42,15.05,48.57
2,35.5,91.76,12.62,48
2,35.5,92.24,15.85,46.15
2,35.5,98.73,15.33,48.48
2,35.5,94.4,14.88,46.14
2,35.5,88.18,10.94,48.35
2,35.5,89.86,12.42,50.82
2,35.5,92.88,10.5,50.1
2,35.5,96.17,15.25,50.23
2,35.5,89.78,13.38,46.09
2,35.5,91.06,13.87,46.13
2,35.5,95.06,16.23,48.3
2,35.5,92.92,18.72,47.05
2,35.5,96.59,11.71,48.75
2,35.5,93.78,14.33,49.49
2,35.5,94.31,14.96,48.51
2,35.5,93.04,14.62,48.37
2,35.5,97.01,16.12,49.48
2,35.5,96.47,14.43,50.01
2,35.5,98.82,10.98,49.63
2,35.5,93,14.59,46.66
2,35.5,97.29,15.06,47.32
2,35.5,90.89,16.71,48.15
2,35.5,93.66,11.89,49.78
2,35.5,99.81,10.85,47.31
2,35.5,99.33,13.06,46.18
2,35.5,92.5,12.71,48.61
2,35.5,90.05,16.47,47.53
2,35.5,97.36,15.32,47.39
2,35.5,100.2,12.42,47.34
2,35.5,94.64,10.65,46.76
2,35.5,95.24,11.82,47.93
2,35.5,89.8,16.48,50.28
2,35.5,96.42,12.77,47.43
2,35.5,87.36,16.23,46.54
2,35.5,86.88,11.02,49.03
2,35.5,93.95,15.45,47.77
2,35.5,98.15,15.33,47.34
2,35.5,89.22,14.1,49.86
2,35.5,98.21,11.31,48.1
2,35.5,89.11,14.61,50.34
2,35.5,97.88,11.78,48.48
2,35.5,94.89,12.97,45.13
2,35.5,104.7,13.52,48.56
2,35.5,93.15,13.25,48.29
2,35.5,95.51,17.2,49.91
2,35.5,99.01,12.38,50.12
2,35.5,97.77,9.15,48.59
2,35.5,90.75,12.29,45.84
2,35.5,94.96,14.66,51.55
2,35.5,95.4,14.91,51.06
2,35.5,97.79,13.03,47.89
2,35.5,87.31,15.36,49.09
2,35.5,99.42,13.78,47.77
2,35.5,94.72,11.55,47.41
2,35.5,97.12,12.53,48.59
2,35.5,101.38,13.75,48.28
2,35.5,95.13,15.41,49.15
2,35.5,95.74,10.42,52.61
2,35.5,89.8,14.89,48.34
2,35.5,90.73,16.76,47.68
2,35.5,94.74,15.65,47.48
2,35.5,94.62,13.57,47.04
2,35.5,96,16.36,48.1
2,35.5,88.7,13.34,47.73
2,35.5,94.81,11.7,48.11
2,35.5,97.06,14.85,50.73
2,35.5,89.44,18.33,50.37
2,35.5,92.64,13.37,49.26
2,35.5,97.27,14.29,49.99
2,35.5,93.94,9.33,45.66
2,35.5,98.66,13.7,50.34
2,35.5,83.17,15.76,47.18
2,35.5,95.33,11.97,50.94
2,35.5,99.75,16.54,45.54
2,35.5,93.11,12.87,48.67
2,35.5,94.38,11.18,47.68
2,35.5,96.51,15.1,48.15
2,35.5,94.43,13.99,49.95
2,35.5,95.91,18.03,48.14
2,35.5,93.97,13.28,48.9
2,35.5,84.6,12.71,46.29
2,35.5,106.22,15.81,49.14
2,35.5,89.78,13.47,47.96
2,35.5,98.15,10.92,47.42
2,35.5,100.55,12.74,50.48
2,35.5,93.5,17.51,48.69
2,35.5,86.54,15.38,49.59
2,35.5,101.59,15.1,48.26
2,35.5,93.93,14.26,50.47
2,35.5,98.04,11.86,49.75
2,35.5,85.2,14.07,48.26
2,35.5,97.12,14.93,49.2
2,35.5,91.5,15.94,48.4
2,35.5,93.38,14.57,46.22
2,35.5,92.47,15.34,50.33
2,35.5,94.11,14.35,49.69
2,35.5,96.56,12.99,50.05
2,35.5,95.03,12.61,47.89
2,35.5,91.16,11.45,50.12
2,35.5,89.5,15.14,47.5
2,35.5,91.87,9.94,49.9
2,35.5,88.7,13.31,47.08
2,35.5,93.52,15.45,47.21
2,35.5,92.29,17.5,50.32
2,35.5,93.87,13.98,48.95
2,35.5,87.14,11.64,47.53
2,35.5,95.55,13.8,50.35
2,35.5,94.54,17.09,48.87
2,35.5,91.35,13.72,48.68
2,36,102.77,13.77,47.84
2,36,99.07,15.44,48.81
2,36,98.44,15.76,49.89
2,36,99.09,13.57,49.41
2,36,96.89,11.83,45.72
2,36,102.73,16.13,49.22
2,36,89.89,16.46,50.49
2,36,89.61,10.51,48.19
2,36,92.99,14.42,47.93
2,36,91.07,13.04,48.33
2,36,95.49,14.55,48.25
2,36,89.26,13.98,49.83
2,36,96.54,13.56,49.23
2,36,93.83,12.69,46.05
2,36,92.73,13.16,48.88
2,36,95.77,12.49,50.67
2,36,96.08,12.45,50.78
2,36,95.17,12.83,47.97
2,36,84.49,11.56,48.88
2,36,94.6,13.81,48.14
2,36,93.38,13.42,47.24
2,36,101.97,15.16,48.59
2,36,98.32,12.9,47.51
2,36,92.71,11.59,48.11
2,36,100.63,13.15,51.19
2,36,91.41,14,46.79
2,36,96.1,15.62,49.32
2,36,90.49,12.94,47.61
2,36,94.13,12.92,47.5
2,36,98.52,15.19,48.16
2,36,94.31,14.97,48.86
2,36,91.25,12.97,48.7
2,36,95.74,16.55,50.91
2,36,102.94,11.2,50.8
2,36,93.52,12.43,47.62
2,36,97.33,13.46,48.95
2,36,92.96,8.8,49.49
2,36,89.4,12.71,49.22
2,36,90.37,12.65,49
2,36,92.15,14.12,50.9
2,36,100.96,14.22,48.07
2,36,84.55,11.33,48.23
2,36,85.5,14.63,53.99
2,36,89.63,10.9,48.71
2,36,96.97,15.05,46.55
2,36,93.84,16.76,49.04
2,36,95.13,16.22,47.96
2,36,90.26,14.56,45.93
2,36,92.14,12.05,48.97
2,36,91.89,14.71,50.89
2,36,96.84,13.39,46.17
2,36,97.11,11.88,48.35
2,36,97.45,9.89,45.73
2,36,93.19,11.58,48.66
2,36,102.92,13.6,50.03
2,36,97.98,12.48,48.44
2,36,92.45,10.87,48.18
2,36,88.58,13.17,49.28
2,36,98.59,11.71,51.35
2,36,90.43,11.35,51.53
2,36,97.05,14.81,49.46
2,36,87.12,15.3,48.81
2,36,93.03,15.2,48.25
2,36,98.18,18.07,48.54
2,36,89.15,14.37,48.13
2,36,93.91,16.56,49.9
2,36,88.74,15.5,47.75
2,36,100.3,11.78,49.47
2,36,95.79,14.66,46.34
2,36,91.43,13.9,46.57
2,36,95.51,14.13,50.15
2,36,102.18,12.82,46.5
2,36,96.71,11.77,48.9
2,36,94.11,13.49,44.27
2,36,83.52,14.96,48.28
2,36,99.81,13.57,50.36
2,36,98.45,14.15,48.98
2,36,92.8,12.03,49.3
2,36,100.29,11.64,45.65
2,36,92.89,12.6,47.84
2,36,99.06,12.68,47.77
2,36,96.97,11.56,46.09
2,36,98.14,13.34,49.65
2,36,95.44,13.77,49.29
2,36,91.04,10.61,47.84
2,36,92.05,11.87,46.3
2,36,98.75,13.82,47
2,36,95.44,11.88,48.83
2,36,90.53,9.97,46.99
2,36,96.46,16.2,47.07
2,36,96.05,14.98,51.09
2,36,96.69,11.76,48.98
2,36,97.65,12.23,50.67
2,36,86.62,16.78,48.76
2,36,98.43,14.99,47.86
2,36,93.08,14.42,50.2
2,36,99.49,16.42,50.74
2,36,93.72,13.96,48.15
2,36,86.65,12.37,49.99
2,36,96.21,11.5,48.16
2,36,97.93,13.09,49.7
2,36,89.35,17.3,46.78
2,36,93.09,16.17,47.86
2,36,95.1,11,46.77
2,36,96.85,13.81,49.82
2,36,89.68,12.78,50.78
2,36,97.34,14.65,46.4
2,36,95.73,17.33,52.65
2,36,92.57,19.86,49.2
2,36,105.79,15.83,49.69
2,36,98.02,14.2,49.9
2,36,94.77,10.44,46.38
2,36,86.14,14.58,49.4
2,36,99.07,14.7,50.25
2,36,102.2,16.68,48.23
2,36,94.49,14.33,49.05
2,36,103.76,14.48,46.34
2,36,93.62,15.32,48.92
2,36,96.04,10.43,48.53
2,36,97.35,12.03,49.54
2,36,93.04,13.16,49.82
2,36,93.78,12.85,50.62
2,36,96.74,11.66,48.82
2,36,91.2,17.79,50.74
2,36,96.11,15.73,48.9
2,36,93.43,16.01,47.86
2,36,88.32,11.81,49.12
2,36,89.2,13.47,48.61
2,36,97.89,12.99,48.66
2,36,100.15,12.41,50.24
2,36,95.37,15.32,47.17
2,36,96.71,14.07,50.51
2,36,88.1,13.52,46.57
2,36,89.97,17.98,47.51
2,36,106.8,12.43,49.28
2,36,97.61,16.69,42.56
2,36,95.93,17.12,49.23
2,36,93.63,14.52,49.36
2,36,91.33,14.99,46.69
2,36,92.66,12.56,45.78
2,36,93.26,12.04,46.46
2,36,94.89,15.59,49.93
2,36,94.23,11.91,49.02
2,36,100.65,13.91,49.04
2,36,91.2,9.86,43.88
2,36,97.05,15.54,49.98
2,36,98.16,10.43,48.48
2,36,89.29,12.97,50.47
2,36,96,12.17,52.23
2,36,97.71,15.09,48.14
2,36,95.39,12.43,47.75
2,36,90.96,15.35,48.87
2,36,94.14,15.34,46.98
2,36,97.69,16.43,47.78
2,36,91.27,15.03,45.73
2,36,97.19,13.32,48.65
2,36,94.91,12.24,49.71
2,36,95.07,13.59,50.16
2,36,96.97,13.03,50.02
2,36,98.44,13.91,47
2,36,93.32,14.66,48.12
2,36,96.86,13.96,47.93
2,36,92.77,13.96,49.26
2,36,92.21,15.09,48.27
2,36,95.54,13.29,50.39
2,36,92.51,12,47.69
2,36,98.49,14.46,47.07
2,36,98.95,16.9,46.35
2,36,97.61,14.22,49.91
2,36,94.65,11.63,48.04
2,36,102.7,15.49,51.12
2,36,84.11,11.76,48.8
2,36,89.64,15.26,48.13
2,36,94.62,12.27,48.89
2,36,93.19,13.78,51.13
2,36,98.05,13.32,47.96
2,36,90.51,16.15,48.15
2,36,95.6,12.88,49.07
2,36,94.27,14.44,49.1
2,36,90.49,13.43,49
2,36,88.46,15.62,50.88
